fw,mver,lts,dst_name,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,group_id,step,stored_timestamp
5080,2.6.2,78,45.91.124.33,4,45.91.124.33,89.188.47.101,ICMP,50.0,48,"[{'rtt': 56.023742}, {'rtt': 55.923007}, {'rtt': 55.889758}]",0,3,3,55.889758,56.023742,55.9455023333,53759719,17906,2023-05-15 18:49:24,Ping,89.188.47.101,ping,53759719,,1684176565
5020,2.2.1,74,45.91.124.33,4,45.91.124.33,192.168.168.37,ICMP,59.0,48,"[{'rtt': 42.573255}, {'rtt': 41.197255}, {'rtt': 41.52153}]",0,3,3,41.197255,42.573255,41.7640133333,53759719,17909,2023-05-15 18:49:24,Ping,92.116.197.2,ping,53759719,,1684176565
5080,2.6.2,71,45.91.124.33,4,45.91.124.33,192.168.224.39,ICMP,53.0,48,"[{'rtt': 118.395194}, {'rtt': 120.532105}, {'rtt': 118.25283}]",0,3,3,118.25283,120.532105,119.060043,53759719,17914,2023-05-15 18:49:24,Ping,47.190.61.133,ping,53759719,,1684176565
5080,2.6.2,80,45.91.124.33,4,45.91.124.33,185.50.71.4,ICMP,45.0,48,"[{'rtt': 51.958555}, {'rtt': 51.913419}, {'rtt': 52.566239}]",0,3,3,51.913419,52.566239,52.146071,53759719,17917,2023-05-15 18:49:24,Ping,185.50.71.4,ping,53759719,,1684176565
5080,2.6.2,76,45.91.124.33,4,45.91.124.33,192.168.1.227,ICMP,49.0,48,"[{'rtt': 51.525422}, {'rtt': 51.491151}, {'rtt': 51.613953}]",0,3,3,51.491151,51.613953,51.5435086667,53759719,17918,2023-05-15 18:49:25,Ping,31.208.156.134,ping,53759719,,1684176565
5080,2.6.2,7,45.91.124.33,4,45.91.124.33,10.20.0.251,ICMP,50.0,48,"[{'rtt': 102.650435}, {'rtt': 105.698901}, {'rtt': 102.029531}]",0,3,3,102.029531,105.698901,103.4596223333,53759719,17922,2023-05-15 18:49:24,Ping,192.222.228.2,ping,53759719,,1684176565
5080,2.6.2,69,45.91.124.33,4,45.91.124.33,192.168.0.5,ICMP,52.0,48,"[{'rtt': 23.880648}, {'rtt': 24.062835}, {'rtt': 23.436513}]",0,3,3,23.436513,24.062835,23.793332,53759719,17924,2023-05-15 18:49:24,Ping,86.194.130.210,ping,53759719,,1684176564
5080,2.6.2,63,45.91.124.33,4,45.91.124.33,204.19.18.226,ICMP,47.0,48,"[{'rtt': 98.738191}, {'rtt': 98.520902}, {'rtt': 98.767087}]",0,3,3,98.520902,98.767087,98.6753933333,53759719,17925,2023-05-15 18:49:24,Ping,204.19.18.226,ping,53759719,,1684176566
5080,2.6.2,66,45.91.124.33,4,45.91.124.33,87.236.193.251,ICMP,50.0,48,"[{'rtt': 24.139808}, {'rtt': 23.9227}, {'rtt': 23.922809}]",0,3,3,23.9227,24.139808,23.9951056667,53759719,17931,2023-05-15 18:49:25,Ping,87.236.193.251,ping,53759719,,1684176566
5080,2.6.2,116,45.91.124.33,4,45.91.124.33,192.168.2.5,ICMP,47.0,48,"[{'rtt': 108.169569}, {'rtt': 108.04691}, {'rtt': 107.752745}]",0,3,3,107.752745,108.169569,107.9897413333,53759719,17946,2023-05-15 18:49:20,Ping,73.52.80.84,ping,53759719,,1684176566
5080,2.6.2,44,45.91.124.33,4,45.91.124.33,192.168.23.250,ICMP,51.0,48,"[{'rtt': 35.276266}, {'rtt': 38.008646}, {'rtt': 32.504452}]",0,3,3,32.504452,38.008646,35.2631213333,53759719,17950,2023-05-15 18:49:23,Ping,213.127.216.66,ping,53759719,,1684176563
5080,2.6.2,30,45.91.124.33,4,45.91.124.33,192.168.0.12,ICMP,52.0,48,"[{'rtt': 11.387388}, {'rtt': 11.273474}, {'rtt': 11.124513}]",0,3,3,11.124513,11.387388,11.2617916667,53759719,17951,2023-05-15 18:49:44,Ping,109.190.119.91,ping,53759719,,1684176584
5080,2.6.2,2,45.91.124.33,4,45.91.124.33,192.168.5.11,ICMP,54.0,48,"[{'rtt': 20.739647}, {'rtt': 20.685138}, {'rtt': 20.740131}]",0,3,3,20.685138,20.740131,20.7216386667,53759719,17955,2023-05-15 18:49:24,Ping,46.31.168.155,ping,53759719,,1684176564
5080,2.6.2,35,45.91.124.33,4,45.91.124.33,172.27.2.9,ICMP,51.0,48,"[{'rtt': 38.285079}, {'rtt': 37.723093}, {'rtt': 36.446634}]",0,3,3,36.446634,38.285079,37.4849353333,53759719,17958,2023-05-15 18:49:23,Ping,80.193.32.81,ping,53759719,,1684176565
5080,2.6.2,121,45.91.124.33,4,45.91.124.33,192.168.20.8,ICMP,55.0,48,"[{'rtt': 31.808049}, {'rtt': 31.532131}, {'rtt': 31.523526}]",0,3,3,31.523526,31.808049,31.6212353333,53759719,17961,2023-05-15 18:49:26,Ping,213.226.215.123,ping,53759719,,1684176567
5080,2.6.2,1,45.91.124.33,4,45.91.124.33,192.168.1.27,ICMP,54.0,48,"[{'rtt': 33.359057}, {'rtt': 32.550568}, {'rtt': 32.714174}]",0,3,3,32.550568,33.359057,32.8745996667,53759719,17962,2023-05-15 18:49:23,Ping,83.8.27.130,ping,53759719,,1684176564
5080,2.6.2,120,45.91.124.33,4,45.91.124.33,192.168.1.199,ICMP,48.0,48,"[{'rtt': 60.101241}, {'rtt': 35.68693}, {'rtt': 49.518297}]",0,3,3,35.68693,60.101241,48.4354893333,53759719,17968,2023-05-15 18:49:28,Ping,185.64.41.95,ping,53759719,,1684176567
5080,2.6.2,114,45.91.124.33,4,45.91.124.33,192.168.1.4,ICMP,50.0,48,"[{'rtt': 71.702413}, {'rtt': 23.552418}, {'rtt': 23.595729}]",0,3,3,23.552418,71.702413,39.6168533333,53759719,17978,2023-05-15 18:49:24,Ping,185.178.95.254,ping,53759719,,1684176565
5080,2.6.2,99,45.91.124.33,4,45.91.124.33,192.168.1.4,ICMP,52.0,48,"[{'rtt': 44.777712}, {'rtt': 48.383614}, {'rtt': 50.435033}]",0,3,3,44.777712,50.435033,47.865453,53759719,17979,2023-05-15 18:49:24,Ping,145.224.66.109,ping,53759719,,1684176565
5080,2.6.2,14,45.91.124.33,4,45.91.124.33,192.168.42.205,ICMP,53.0,48,"[{'rtt': 32.871301}, {'rtt': 30.982358}, {'rtt': 29.967897}]",0,3,3,29.967897,32.871301,31.273852,53759719,17984,2023-05-15 18:49:23,Ping,84.106.211.157,ping,53759719,,1684176565
5080,2.6.2,101,45.91.124.33,4,45.91.124.33,192.168.0.23,ICMP,50.0,48,"[{'rtt': 39.747241}, {'rtt': 33.585256}, {'rtt': 31.031683}]",0,3,3,31.031683,39.747241,34.78806,53759719,17990,2023-05-15 18:49:24,Ping,86.18.157.238,ping,53759719,,1684176564
5080,2.6.2,80,45.91.124.33,4,45.91.124.33,172.16.213.45,ICMP,53.0,48,"[{'rtt': 32.639005}, {'rtt': 32.738107}, {'rtt': 29.054244}]",0,3,3,29.054244,32.738107,31.4771186667,53759719,17997,2023-05-15 18:49:23,Ping,62.195.178.181,ping,53759719,,1684176564
5080,2.6.2,90,45.91.124.33,4,45.91.124.33,192.168.178.20,ICMP,59.0,48,"[{'rtt': 25.005485}, {'rtt': 24.593126}, {'rtt': 24.797761}]",0,3,3,24.593126,25.005485,24.7987906667,53759719,17998,2023-05-15 18:49:26,Ping,88.159.178.163,ping,53759719,,1684176567
5080,2.6.2,7,45.91.124.33,4,45.91.124.33,10.10.10.2,ICMP,51.0,48,"[{'rtt': 160.422327}, {'rtt': 163.426765}, {'rtt': 163.29222}]",0,3,3,160.422327,163.426765,162.3804373333,53759719,18019,2023-05-15 18:49:22,Ping,200.16.90.132,ping,53759719,,1684176564
5080,2.6.2,1,45.91.124.33,4,45.91.124.33,192.168.91.106,ICMP,53.0,48,"[{'rtt': 41.69925}, {'rtt': 41.490679}, {'rtt': 41.53691}]",0,3,3,41.490679,41.69925,41.575613,53759719,18036,2023-05-15 18:49:24,Ping,148.63.62.134,ping,53759719,,1684176565
5080,2.6.2,34,45.91.124.33,4,45.91.124.33,144.32.227.90,ICMP,48.0,48,"[{'rtt': 22.561915}, {'rtt': 22.401459}, {'rtt': 22.513961}]",0,3,3,22.401459,22.561915,22.492445,53759719,18054,2023-05-15 18:49:23,Ping,144.32.227.90,ping,53759719,,1684176565
5080,2.6.2,103,45.91.124.33,4,45.91.124.33,192.168.40.188,ICMP,55.0,48,"[{'rtt': 149.233893}, {'rtt': 149.152071}, {'rtt': 149.171135}]",0,3,3,149.152071,149.233893,149.1856996667,53759719,18062,2023-05-15 18:49:25,Ping,75.164.72.13,ping,53759719,,1684176565
5080,2.6.2,93,45.91.124.33,4,45.91.124.33,192.168.10.167,ICMP,49.0,48,"[{'rtt': 61.976151}, {'rtt': 62.064787}, {'rtt': 61.544988000000004}]",0,3,3,61.544988000000004,62.064787,61.8619753333,53759719,18085,2023-05-15 18:49:23,Ping,194.177.211.106,ping,53759719,,1684176565
5080,2.6.2,88,45.91.124.33,4,45.91.124.33,192.168.192.57,ICMP,52.0,48,"[{'rtt': 61.592055}, {'rtt': 61.169847}, {'rtt': 56.505613}]",0,3,3,56.505613,61.592055,59.7558383333,53759719,18087,2023-05-15 18:49:23,Ping,185.73.41.1,ping,53759719,,1684176564
5080,2.6.2,80,45.91.124.33,4,45.91.124.33,128.100.103.20,ICMP,45.0,48,"[{'rtt': 100.524465}, {'rtt': 95.753446}, {'rtt': 95.754588}]",0,3,3,95.753446,100.524465,97.3441663333,53759719,18095,2023-05-15 18:49:24,Ping,128.100.103.20,ping,53759719,,1684176565
5080,2.6.2,7,45.91.124.33,4,45.91.124.33,85.91.1.165,ICMP,50.0,48,"[{'rtt': 25.101533}, {'rtt': 25.052551}, {'rtt': 24.944747}]",0,3,3,24.944747,25.101533,25.0329436667,53759719,18109,2023-05-15 18:49:24,Ping,85.91.1.165,ping,53759719,,1684176564
5080,2.6.2,73,45.91.124.33,4,45.91.124.33,192.168.97.244,ICMP,52.0,48,"[{'rtt': 46.21487}, {'rtt': 46.0659}, {'rtt': 46.18414}]",0,3,3,46.0659,46.21487,46.15497,53759719,18110,2023-05-15 18:49:24,Ping,37.19.20.50,ping,53759719,,1684176565
5080,2.6.2,4,45.91.124.33,4,45.91.124.33,10.10.60.6,ICMP,55.0,48,"[{'rtt': 53.435755}, {'rtt': 53.406665}, {'rtt': 53.377209}]",0,3,3,53.377209,53.435755,53.406543,53759719,18113,2023-05-15 18:49:23,Ping,185.98.249.57,ping,53759719,,1684176565
5080,2.6.2,56,45.91.124.33,4,45.91.124.33,139.179.14.200,ICMP,50.0,48,"[{'rtt': 69.526019}, {'rtt': 69.42205}, {'rtt': 69.412646}]",0,3,3,69.412646,69.526019,69.4535716667,53759719,18119,2023-05-15 18:49:23,Ping,139.179.14.200,ping,53759719,,1684176565
5080,2.6.2,7,45.91.124.33,4,45.91.124.33,192.168.1.3,ICMP,55.0,48,"[{'rtt': 40.140924}, {'rtt': 37.528343}, {'rtt': 40.856334}]",0,3,3,37.528343,40.856334,39.5085336667,53759719,18138,2023-05-15 18:49:24,Ping,45.158.18.180,ping,53759719,,1684176565
5080,2.6.2,5,45.91.124.33,4,45.91.124.33,202.5.200.153,ICMP,46.0,48,"[{'rtt': 126.968802}, {'rtt': 126.93568}, {'rtt': 126.889224}]",0,3,3,126.889224,126.968802,126.9312353333,53759719,18157,2023-05-15 18:49:25,Ping,202.5.200.153,ping,53759719,,1684176566
5080,2.6.2,100,45.91.124.33,4,45.91.124.33,10.62.30.104,ICMP,57.0,48,"[{'rtt': 29.842269}, {'rtt': 29.75598}, {'rtt': 29.840943}]",0,3,3,29.75598,29.842269,29.813064,53759719,18159,2023-05-15 18:49:24,Ping,185.96.213.65,ping,53759719,,1684176564
5080,2.6.2,98,45.91.124.33,4,45.91.124.33,192.168.0.21,ICMP,56.0,48,"[{'rtt': 61.223308}, {'rtt': 60.636608}, {'rtt': 61.860377}]",0,3,3,60.636608,61.860377,61.2400976667,53759719,18165,2023-05-15 18:49:24,Ping,87.116.178.142,ping,53759719,,1684176565
5080,2.6.2,90,45.91.124.33,4,45.91.124.33,146.231.130.254,ICMP,49.0,48,"[{'rtt': 211.891463}, {'rtt': 212.039631}, {'rtt': 211.947447}]",0,3,3,211.891463,212.039631,211.9595136667,53759719,18169,2023-05-15 18:49:24,Ping,146.231.130.254,ping,53759719,,1684176565
5080,2.6.2,90,45.91.124.33,4,45.91.124.33,192.168.71.12,ICMP,55.0,48,"[{'rtt': 19.064794}, {'rtt': 19.032514}, {'rtt': 18.898064}]",0,3,3,18.898064,19.064794,18.9984573333,53759719,18176,2023-05-15 18:49:23,Ping,212.34.160.121,ping,53759719,,1684176564
5080,2.6.2,2,45.91.124.33,4,45.91.124.33,192.168.1.3,ICMP,51.0,48,"[{'rtt': 97.889765}, {'rtt': 97.642904}, {'rtt': 97.247682}]",0,3,3,97.247682,97.889765,97.5934503333,53759719,18203,2023-05-15 18:49:24,Ping,104.163.138.95,ping,53759719,,1684176565
5080,2.6.2,3,45.91.124.33,4,45.91.124.33,62.3.50.130,ICMP,57.0,48,"[{'rtt': 41.580331}, {'rtt': 41.80063}, {'rtt': 41.870676}]",0,3,3,41.580331,41.870676,41.7505456667,53759719,18210,2023-05-15 18:49:24,Ping,62.3.50.130,ping,53759719,,1684176565
5080,2.6.2,45,45.91.124.33,4,45.91.124.33,192.168.36.200,ICMP,53.0,48,"[{'rtt': 31.408429}, {'rtt': 30.597058}, {'rtt': 30.502187}]",0,3,3,30.502187,31.408429,30.8358913333,53759719,18214,2023-05-15 18:49:24,Ping,78.33.200.84,ping,53759719,,1684176565
5080,2.6.2,11,45.91.124.33,4,45.91.124.33,192.168.202.58,ICMP,49.0,48,"[{'rtt': 131.67431}, {'rtt': 130.447428}, {'rtt': 130.160437}]",0,3,3,130.160437,131.67431,130.760725,53759719,18244,2023-05-15 18:49:25,Ping,91.102.32.2,ping,53759719,,1684176565
5080,2.6.2,247,45.91.124.33,4,45.91.124.33,46.29.48.48,ICMP,51.0,48,"[{'rtt': 36.856244}, {'rtt': 36.673756}, {'rtt': 36.878051}]",0,3,3,36.673756,36.878051,36.8026836667,53759719,18273,2023-05-15 18:49:29,Ping,46.29.48.48,ping,53759719,,1684176564
5080,2.6.2,76,45.91.124.33,4,45.91.124.33,10.0.0.215,ICMP,37.0,48,"[{'rtt': 160.077025}, {'rtt': 159.596369}, {'rtt': 161.37402}]",0,3,3,159.596369,161.37402,160.349138,53759719,18275,2023-05-15 18:49:22,Ping,67.180.193.117,ping,53759719,,1684176565
5080,2.6.2,66,45.91.124.33,4,45.91.124.33,10.0.3.62,ICMP,51.0,48,"[{'rtt': 28.041266}, {'rtt': 29.042681}, {'rtt': 28.440831}]",0,3,3,28.041266,29.042681,28.5082593333,53759719,18283,2023-05-15 18:49:26,Ping,93.107.122.66,ping,53759719,,1684176567
5080,2.6.2,64,45.91.124.33,4,45.91.124.33,192.168.100.2,ICMP,49.0,48,"[{'rtt': 246.151509}, {'rtt': 244.838388}, {'rtt': 244.570359}]",0,3,3,244.570359,246.151509,245.186752,53759719,18286,2023-05-15 18:49:23,Ping,116.58.161.10,ping,53759719,,1684176565
5080,2.6.2,72,45.91.124.33,4,45.91.124.33,212.113.202.60,ICMP,248.0,48,"[{'rtt': 16.511641}, {'rtt': 16.594632}, {'rtt': 16.403062}]",0,3,3,16.403062,16.594632,16.5031116667,53759719,18287,2023-05-15 18:49:23,Ping,212.113.202.60,ping,53759719,,1684176564
5080,2.6.2,67,45.91.124.33,4,45.91.124.33,192.168.1.200,ICMP,57.0,48,"[{'rtt': 23.33334}, {'rtt': 22.942425}, {'rtt': 23.06092}]",0,3,3,22.942425,23.33334,23.1122283333,53759719,18289,2023-05-15 18:49:23,Ping,82.66.158.70,ping,53759719,,1684176564
5080,2.6.2,55,45.91.124.33,4,45.91.124.33,192.168.251.21,ICMP,59.0,48,"[{'rtt': 36.959883}, {'rtt': 36.609673}, {'rtt': 36.509527}]",0,3,3,36.509527,36.959883,36.6930276667,53759719,18290,2023-05-15 18:49:23,Ping,94.134.153.221,ping,53759719,,1684176564
5080,2.6.2,57,45.91.124.33,4,45.91.124.33,95.128.34.12,ICMP,56.0,48,"[{'rtt': 23.932933}, {'rtt': 23.662834}, {'rtt': 23.857402}]",0,3,3,23.662834,23.932933,23.817723,53759719,18296,2023-05-15 18:49:23,Ping,95.128.34.12,ping,53759719,,1684176564
5080,2.6.2,2,45.91.124.33,4,45.91.124.33,192.168.12.234,ICMP,55.0,48,"[{'rtt': 46.701616}, {'rtt': 23.717343}, {'rtt': 23.664808}]",0,3,3,23.664808,46.701616,31.3612556667,53759719,18302,2023-05-15 18:49:22,Ping,79.143.212.5,ping,53759719,,1684176563
5080,2.6.2,6,45.91.124.33,4,45.91.124.33,172.17.45.111,ICMP,49.0,48,"[{'rtt': 95.41502}, {'rtt': 95.50235}, {'rtt': 95.558627}]",0,3,3,95.41502,95.558627,95.491999,53759719,18306,2023-05-15 18:49:24,Ping,45.45.148.249,ping,53759719,,1684176565
5080,2.6.2,46,45.91.124.33,4,45.91.124.33,192.168.1.183,ICMP,51.0,48,"[{'rtt': 38.193661}, {'rtt': 53.882894}, {'rtt': 37.984145}]",0,3,3,37.984145,53.882894,43.3535666667,53759719,18312,2023-05-15 18:49:23,Ping,90.226.182.148,ping,53759719,,1684176564
5080,2.6.2,1,45.91.124.33,4,45.91.124.33,217.10.64.30,ICMP,56.0,48,"[{'rtt': 28.607634}, {'rtt': 28.489225}, {'rtt': 28.534829}]",0,3,3,28.489225,28.607634,28.543896,53759719,18348,2023-05-15 18:49:26,Ping,217.10.64.30,ping,53759719,,1684176565
5080,2.6.2,96,45.91.124.33,4,45.91.124.33,192.168.1.234,ICMP,48.0,48,"[{'rtt': 32.293239}, {'rtt': 31.574095}, {'rtt': 31.693975000000002}]",0,3,3,31.574095,32.293239,31.8537696667,53759719,18350,2023-05-15 18:49:22,Ping,93.42.107.163,ping,53759719,,1684176564
5080,2.6.2,89,45.91.124.33,4,45.91.124.33,10.255.239.16,ICMP,46.0,48,"[{'rtt': 134.424792}, {'rtt': 134.170832}, {'rtt': 134.007646}]",0,3,3,134.007646,134.424792,134.20109,53759719,18354,2023-05-15 18:49:24,Ping,216.201.143.90,ping,53759719,,1684176565
5080,2.6.2,82,45.91.124.33,4,45.91.124.33,192.168.55.254,ICMP,56.0,48,"[{'rtt': 41.937083}, {'rtt': 41.750284}, {'rtt': 41.690685}]",0,3,3,41.690685,41.937083,41.792684,53759719,18355,2023-05-15 18:49:23,Ping,62.100.224.35,ping,53759719,,1684176565
5080,2.6.2,95,45.91.124.33,4,45.91.124.33,192.168.0.3,ICMP,49.0,48,"[{'rtt': 239.322018}, {'rtt': 235.848404}, {'rtt': 232.877408}]",0,3,3,232.877408,239.322018,236.0159433333,53759719,18357,2023-05-15 18:49:25,Ping,190.162.182.240,ping,53759719,,1684176565
5080,2.6.2,78,45.91.124.33,4,45.91.124.33,10.220.10.200,ICMP,46.0,48,"[{'rtt': 38.320191}, {'rtt': 38.206677}, {'rtt': 38.665512}]",0,3,3,38.206677,38.665512,38.39746,53759719,18366,2023-05-15 18:49:23,Ping,149.157.192.251,ping,53759719,,1684176565
5080,2.6.2,77,45.91.124.33,4,45.91.124.33,192.168.10.150,ICMP,49.0,48,"[{'rtt': 186.173108}, {'rtt': 185.269891}, {'rtt': 184.579297}]",0,3,3,184.579297,186.173108,185.3407653333,53759719,18369,2023-05-15 18:49:25,Ping,61.6.223.248,ping,53759719,,1684176565
5080,2.6.2,9,45.91.124.33,4,45.91.124.33,192.168.0.115,ICMP,49.0,48,"[{'rtt': 198.5073}, {'rtt': 199.58799}, {'rtt': 198.248626}]",0,3,3,198.248626,199.58799,198.7813053333,53759719,18371,2023-05-15 18:49:24,Ping,179.6.14.94,ping,53759719,,1684176565
5080,2.6.2,3,45.91.124.33,4,45.91.124.33,192.168.10.100,ICMP,56.0,48,"[{'rtt': 7.638574}, {'rtt': 7.547403}, {'rtt': 7.642144}]",0,3,3,7.547403,7.642144,7.6093736667,53759719,18378,2023-05-15 18:49:24,Ping,46.18.128.168,ping,53759719,,1684176564
5080,2.6.2,68,45.91.124.33,4,45.91.124.33,192.168.173.152,ICMP,54.0,48,"[{'rtt': 30.866707}, {'rtt': 31.152148}, {'rtt': 30.767251}]",0,3,3,30.767251,31.152148,30.928702,53759719,18379,2023-05-15 18:49:23,Ping,46.30.120.10,ping,53759719,,1684176565
5080,2.6.2,3,45.91.124.33,4,45.91.124.33,134.226.81.15,ICMP,,48,"[{'x': '*'}, {'x': '*'}, {'x': '*'}]",0,0,3,-1.0,-1.0,-1.0,53759719,18387,2023-05-15 18:49:23,Ping,134.226.81.15,ping,53759719,,1684176565
5080,2.6.2,2,45.91.124.33,4,45.91.124.33,10.1.6.99,ICMP,52.0,48,"[{'rtt': 52.016766}, {'rtt': 52.026771}, {'rtt': 52.245887}]",0,3,3,52.016766,52.245887,52.0964746667,53759719,18392,2023-05-15 18:49:24,Ping,84.236.13.149,ping,53759719,,1684176565
5080,2.6.2,2,45.91.124.33,4,45.91.124.33,192.168.178.70,ICMP,249.0,48,"[{'rtt': 25.078628}, {'rtt': 23.406333}, {'rtt': 22.918868}]",0,3,3,22.918868,25.078628,23.8012763333,53759719,18393,2023-05-15 18:49:23,Ping,84.130.198.131,ping,53759719,,1684176563
5080,2.6.2,52,45.91.124.33,4,45.91.124.33,10.22.78.10,ICMP,56.0,48,"[{'rtt': 25.994656}, {'rtt': 24.254352}, {'rtt': 25.642792}]",0,3,3,24.254352,25.994656,25.2972666667,53759719,18396,2023-05-15 18:49:23,Ping,85.201.138.149,ping,53759719,,1684176564
5080,2.6.2,52,45.91.124.33,4,45.91.124.33,192.168.1.13,ICMP,52.0,48,"[{'rtt': 42.301429}, {'rtt': 43.585219}, {'rtt': 41.821359}]",0,3,3,41.821359,43.585219,42.5693356667,53759719,18399,2023-05-15 18:49:25,Ping,86.40.37.13,ping,53759719,,1684176564
5080,2.6.2,4,45.91.124.33,4,45.91.124.33,10.0.0.47,ICMP,55.0,48,"[{'rtt': 64.923996}, {'rtt': 55.938777}, {'rtt': 51.424422}]",0,3,3,51.424422,64.923996,57.429065,53759719,18402,2023-05-15 18:49:24,Ping,81.187.169.164,ping,53759719,,1684176565
5080,2.6.2,4,45.91.124.33,4,45.91.124.33,192.168.50.235,ICMP,50.0,48,"[{'rtt': 128.194367}, {'rtt': 128.419468}, {'rtt': 128.324592}]",0,3,3,128.194367,128.419468,128.312809,53759719,18414,2023-05-15 18:49:25,Ping,66.186.210.103,ping,53759719,,1684176565
5080,2.6.2,7,45.91.124.33,4,45.91.124.33,192.168.178.23,ICMP,52.0,48,"[{'rtt': 24.383679}, {'rtt': 23.323322}, {'rtt': 23.222666}]",0,3,3,23.222666,24.383679,23.6432223333,53759719,18418,2023-05-15 18:49:23,Ping,185.238.129.206,ping,53759719,,1684176564
5080,2.6.2,101,45.91.124.33,4,45.91.124.33,172.18.17.45,ICMP,45.0,48,"[{'rtt': 116.209479}, {'rtt': 115.611149}, {'rtt': 115.637363}]",0,3,3,115.611149,116.209479,115.8193303333,53759719,18425,2023-05-15 18:49:24,Ping,50.198.23.177,ping,53759719,,1684176565
5080,2.6.2,105,45.91.124.33,4,45.91.124.33,10.10.21.182,ICMP,56.0,48,"[{'rtt': 20.451072}, {'rtt': 20.505845}, {'rtt': 20.37771}]",0,3,3,20.37771,20.505845,20.4448756667,53759719,18430,2023-05-15 18:49:24,Ping,178.251.181.132,ping,53759719,,1684176564
5080,2.6.2,124,45.91.124.33,4,45.91.124.33,192.168.50.129,ICMP,48.0,48,"[{'rtt': 43.309892}, {'rtt': 38.577909}, {'rtt': 38.998308}]",0,3,3,38.577909,43.309892,40.2953696667,53759719,18433,2023-05-15 18:49:42,Ping,84.42.234.75,ping,53759719,,1684176584
5080,2.6.2,108,45.91.124.33,4,45.91.124.33,10.111.222.197,ICMP,53.0,48,"[{'rtt': 121.343666}, {'rtt': 118.655597}, {'rtt': 122.007513}]",0,3,3,118.655597,122.007513,120.6689253333,53759719,18438,2023-05-15 18:49:46,Ping,47.186.51.100,ping,53759719,,1684176585
5080,2.6.2,32,45.91.124.33,4,45.91.124.33,192.168.0.48,ICMP,53.0,48,"[{'rtt': 160.111424}, {'rtt': 168.742362}, {'rtt': 160.885501}]",0,3,3,160.111424,168.742362,163.246429,53759719,18462,2023-05-15 18:49:23,Ping,84.115.218.238,ping,53759719,,1684176564
5080,2.6.2,70,45.91.124.33,4,45.91.124.33,217.115.16.126,ICMP,59.0,48,"[{'rtt': 21.911686}, {'rtt': 21.955648}, {'rtt': 21.840792}]",0,3,3,21.840792,21.955648,21.9027086667,53759719,18474,2023-05-15 18:49:25,Ping,217.115.16.126,ping,53759719,,1684176566
5080,2.6.2,46,45.91.124.33,4,45.91.124.33,192.168.0.146,ICMP,50.0,48,"[{'rtt': 247.375896}, {'rtt': 247.717774}, {'rtt': 247.8864}]",0,3,3,247.375896,247.8864,247.6600233333,53759719,18477,2023-05-15 18:49:24,Ping,167.179.132.41,ping,53759719,,1684176564
5080,2.6.2,5,45.91.124.33,4,45.91.124.33,192.168.1.3,ICMP,50.0,48,"[{'rtt': 137.989189}, {'rtt': 138.047758}, {'rtt': 137.739822}]",0,3,3,137.739822,138.047758,137.9255896667,53759719,18479,2023-05-15 18:49:24,Ping,178.91.22.41,ping,53759719,,1684176565
5080,2.6.2,56,45.91.124.33,4,45.91.124.33,192.168.1.3,ICMP,56.0,48,"[{'rtt': 38.214183}, {'rtt': 37.897293}, {'rtt': 37.823517}]",0,3,3,37.823517,38.214183,37.978331,53759719,18484,2023-05-15 18:49:23,Ping,77.91.63.177,ping,53759719,,1684176564
5080,2.6.2,9,45.91.124.33,4,45.91.124.33,192.168.121.222,ICMP,54.0,48,"[{'rtt': 100.919424}, {'rtt': 95.724059}, {'rtt': 98.929237}]",0,3,3,95.724059,100.919424,98.52424,53759719,18510,2023-05-15 18:49:23,Ping,173.76.130.76,ping,53759719,,1684176564
5080,2.6.2,87,45.91.124.33,4,45.91.124.33,86.100.0.99,ICMP,57.0,48,"[{'rtt': 49.535101}, {'rtt': 48.086031}, {'rtt': 48.481561}]",0,3,3,48.086031,49.535101,48.7008976667,53759719,18534,2023-05-15 18:49:24,Ping,86.100.0.99,ping,53759719,,1684176565
5080,2.6.2,74,45.91.124.33,4,45.91.124.33,10.5.20.55,ICMP,51.0,48,"[{'rtt': 45.288549}, {'rtt': 48.106601}, {'rtt': 46.190581}]",0,3,3,45.288549,48.106601,46.528577,53759719,18540,2023-05-15 18:49:24,Ping,84.10.171.146,ping,53759719,,1684176564
5080,2.6.2,87,45.91.124.33,4,45.91.124.33,192.168.1.4,ICMP,54.0,48,"[{'rtt': 23.49392}, {'rtt': 63.901549}, {'rtt': 23.224603}]",0,3,3,23.224603,63.901549,36.8733573333,53759719,18544,2023-05-15 18:49:24,Ping,46.172.231.189,ping,53759719,,1684176565
5080,2.6.2,10,45.91.124.33,4,45.91.124.33,44.98.249.122,ICMP,53.0,48,"[{'rtt': 128.61635}, {'rtt': 127.7891}, {'rtt': 128.61898}]",0,3,3,127.7891,128.61898,128.3414766667,53759719,18550,2023-05-15 18:49:24,Ping,44.98.249.122,ping,53759719,,1684176565
5080,2.6.2,63,45.91.124.33,4,45.91.124.33,192.168.12.20,ICMP,56.0,48,"[{'rtt': 62.617124}, {'rtt': 62.392357}, {'rtt': 62.455002}]",0,3,3,62.392357,62.617124,62.488161,53759719,18554,2023-05-15 18:49:23,Ping,46.35.184.146,ping,53759719,,1684176564
