fw,lts,ttr,af,ttl,size,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,group_id,stored_timestamp
5080,110,59.0,4,50.0,48,0,3,3,28.87607,32.984078,31.5552146667,53759724,31490,2023-05-15 18:49:36,53759724,1684176578
5080,16,59.0,4,48.0,48,0,3,3,127.031297,131.977677,130.3033636667,53759724,31492,2023-05-15 18:49:37,53759724,1684176579
5080,93,59.0,4,51.0,48,0,3,3,45.27983,45.538085,45.383655,53759724,31501,2023-05-15 18:49:38,53759724,1684176578
5080,102,59.0,4,55.0,48,0,3,3,7.884702,7.988837,7.95249,53759724,31504,2023-05-15 18:49:37,53759724,1684176578
5080,78,59.0,4,49.0,48,0,3,3,27.829532,28.770895,28.2054123333,53759724,31511,2023-05-15 18:49:38,53759724,1684176579
5080,29,59.0,4,51.0,48,0,3,3,92.895059,93.282657,93.1202736667,53759724,31519,2023-05-15 18:49:47,53759724,1684176588
5080,4,59.0,4,54.0,48,0,3,3,14.642921,16.697099,15.3822023333,53759724,31533,2023-05-15 18:49:37,53759724,1684176578
5080,9,59.0,4,54.0,48,0,3,3,92.504434,99.819628,97.1998273333,53759724,31536,2023-05-15 18:49:37,53759724,1684176578
5080,5,59.0,4,52.0,48,0,3,3,20.131605,20.512844,20.281779,53759724,31549,2023-05-15 18:49:38,53759724,1684176579
5080,130,59.0,4,55.0,48,0,3,3,37.46012,37.70105,37.5883783333,53759724,31554,2023-05-15 18:49:36,53759724,1684176578
5080,22,59.0,4,52.0,48,0,3,3,17.311332,17.508118,17.439244,53759724,31556,2023-05-15 18:49:38,53759724,1684176579
5080,130,59.0,4,56.0,48,0,3,3,42.5955,43.535033,42.980672,53759724,31557,2023-05-15 18:49:37,53759724,1684176579
5080,6,59.0,4,54.0,48,0,3,3,21.107153,21.717761,21.5061366667,53759724,31558,2023-05-15 18:49:37,53759724,1684176579
5080,131,59.0,4,48.0,48,0,3,3,119.45235,129.714976,126.2478033333,53759724,31559,2023-05-15 18:49:38,53759724,1684176578
5080,18,59.0,4,50.0,48,0,3,3,22.967915,23.820892,23.4489856667,53759724,31561,2023-05-15 18:49:40,53759724,1684176581
5080,24,59.0,4,55.0,48,0,3,3,203.900631,204.081566,203.9858376667,53759724,31562,2023-05-15 18:49:38,53759724,1684176579
5080,17,59.0,4,58.0,48,0,3,3,15.1503,15.260456,15.1906453333,53759724,31564,2023-05-15 18:49:37,53759724,1684176578
5080,115,59.0,4,59.0,48,0,3,3,25.471205,25.63555,25.5311633333,53759724,31565,2023-05-15 18:49:38,53759724,1684176578
5080,104,59.0,4,54.0,48,0,3,3,21.487777,22.000822,21.7532826667,53759724,31594,2023-05-15 18:49:40,53759724,1684176581
5080,2,59.0,4,54.0,48,0,3,3,41.660833,43.037064,42.274519,53759724,31601,2023-05-15 18:49:37,53759724,1684176578
5080,18,59.0,4,59.0,48,0,3,3,29.817903,29.970931,29.9144903333,53759724,31621,2023-05-15 18:49:37,53759724,1684176579
5080,10,59.0,4,51.0,48,0,3,3,37.208205,44.787684,39.7955376667,53759724,31623,2023-05-15 18:49:38,53759724,1684176578
5080,16,59.0,4,57.0,48,0,3,3,31.417579,31.679057,31.585711,53759724,31642,2023-05-15 18:49:37,53759724,1684176578
5080,6,59.0,4,55.0,48,0,3,3,36.553155,37.06972,36.8424586667,53759724,31643,2023-05-15 18:49:38,53759724,1684176578
5080,24,59.0,4,59.0,48,0,3,3,39.451416,41.066513,40.0650696667,53759724,31651,2023-05-15 18:49:38,53759724,1684176579
5080,5,59.0,4,56.0,48,0,3,3,39.587853,39.888984,39.7139796667,53759724,31656,2023-05-15 18:49:35,53759724,1684176577
5080,11,59.0,4,55.0,48,0,3,3,28.550028,29.011658,28.7530113333,53759724,31666,2023-05-15 18:49:37,53759724,1684176578
5080,115,59.0,4,50.0,48,0,3,3,62.231843,64.112595,63.482984,53759724,31667,2023-05-15 18:49:37,53759724,1684176578
5080,93,59.0,4,57.0,48,0,3,3,41.513699,41.873129,41.6693556667,53759724,31674,2023-05-15 18:49:38,53759724,1684176578
5080,95,59.0,4,51.0,48,0,3,3,36.462058,36.686452,36.5678763333,53759724,31675,2023-05-15 18:49:37,53759724,1684176579
5080,23,59.0,4,55.0,48,0,3,3,27.233657,27.64136,27.4710373333,53759724,31686,2023-05-15 18:49:38,53759724,1684176578
5080,0,59.0,4,52.0,48,0,3,3,182.364356,182.512497,182.429923,53759724,31689,2023-05-15 18:49:38,53759724,1684176580
5080,80,59.0,4,248.0,48,0,3,3,29.418585,30.81956,29.9583033333,53759724,31691,2023-05-15 18:49:37,53759724,1684176578
5080,20,59.0,4,53.0,48,0,3,3,40.657389,40.939724,40.7530576667,53759724,31700,2023-05-15 18:49:36,53759724,1684176577
5080,84,59.0,4,54.0,48,0,3,3,34.687521,35.624972,35.2197563333,53759724,31702,2023-05-15 18:49:37,53759724,1684176577
5080,7,59.0,4,50.0,48,0,3,3,21.522688,21.589012,21.5570323333,53759724,31710,2023-05-15 18:49:38,53759724,1684176578
5080,11,59.0,4,52.0,48,0,3,3,39.057934,45.698689,41.4622,53759724,31721,2023-05-15 18:49:40,53759724,1684176580
5080,13,59.0,4,57.0,48,0,3,3,35.868631,37.126126,36.524387,53759724,31728,2023-05-15 18:49:37,53759724,1684176578
5080,7,59.0,4,55.0,48,0,3,3,42.736977,43.891378,43.2495273333,53759724,31733,2023-05-15 18:49:39,53759724,1684176578
5080,3,59.0,4,54.0,48,0,3,3,38.557661,42.844511,41.335659,53759724,31738,2023-05-15 18:49:36,53759724,1684176578
5080,6,59.0,4,50.0,48,0,3,3,14.373421,14.684173,14.5278676667,53759724,31741,2023-05-15 18:49:37,53759724,1684176578
5080,3,59.0,4,52.0,48,0,3,3,19.118634,19.379595,19.2111063333,53759724,31744,2023-05-15 18:49:36,53759724,1684176577
5080,11,59.0,4,55.0,48,0,3,3,24.477494,25.767962,25.2367916667,53759724,31750,2023-05-15 18:49:41,53759724,1684176581
5080,105,59.0,4,58.0,48,0,3,3,31.454643,31.536712,31.508823,53759724,31752,2023-05-15 18:49:37,53759724,1684176577
5080,109,59.0,4,46.0,48,0,3,3,44.039128,50.681758,47.5229826667,53759724,31769,2023-05-15 18:49:40,53759724,1684176580
5080,90,59.0,4,52.0,48,0,3,3,16.275927,16.477712,16.402132,53759724,31771,2023-05-15 18:49:36,53759724,1684176582
5080,3,59.0,4,52.0,48,0,3,3,15.573622,32.322928,21.1810926667,53759724,31782,2023-05-15 18:49:36,53759724,1684176579
5080,81,59.0,4,53.0,48,0,3,3,42.741499,50.068703,45.2824693333,53759724,31787,2023-05-15 18:49:39,53759724,1684176578
5080,16,59.0,4,57.0,48,0,3,3,18.294862,18.617563,18.4341273333,53759724,31798,2023-05-15 18:49:37,53759724,1684176577
5080,7,59.0,4,49.0,48,0,3,3,100.942059,104.433406,103.22604,53759724,31807,2023-05-15 18:49:37,53759724,1684176578
5080,15,59.0,4,55.0,48,0,3,3,20.458066,20.991456,20.7010313333,53759724,31809,2023-05-15 18:49:36,53759724,1684176578
5080,16,59.0,4,57.0,48,0,3,3,43.05799,43.991942,43.3942106667,53759724,31820,2023-05-15 18:49:37,53759724,1684176578
5080,4,59.0,4,49.0,48,0,3,3,26.466443,27.134217,26.734077,53759724,31823,2023-05-15 18:49:36,53759724,1684176578
5080,20,59.0,4,54.0,48,0,3,3,33.538605,34.229786,33.962306,53759724,31824,2023-05-15 18:49:37,53759724,1684176577
5080,23,59.0,4,249.0,48,0,3,3,25.049733,25.585017,25.2290373333,53759724,31825,2023-05-15 18:49:38,53759724,1684176579
5080,132,59.0,4,52.0,48,0,3,3,8.224746,8.408661,8.302981,53759724,31833,2023-05-15 18:49:37,53759724,1684176578
5080,108,59.0,4,54.0,48,0,3,3,12.574709,14.000225,13.2888453333,53759724,31847,2023-05-15 18:49:36,53759724,1684176578
5080,103,59.0,4,55.0,48,0,3,3,29.115906,29.364392,29.208233,53759724,31849,2023-05-15 18:49:38,53759724,1684176579
5080,102,59.0,4,243.0,48,0,3,3,21.551513,22.127365,21.827279,53759724,31850,2023-05-15 18:49:37,53759724,1684176578
5080,114,59.0,4,53.0,48,0,3,3,15.78456,16.327248,15.9682213333,53759724,31853,2023-05-15 18:49:38,53759724,1684176578
5080,103,59.0,4,55.0,48,0,3,3,59.511707,60.061082,59.7673146667,53759724,31856,2023-05-15 18:49:41,53759724,1684176581
5080,2,59.0,4,52.0,48,0,3,3,35.692414,39.327533,37.216813,53759724,31861,2023-05-15 18:49:37,53759724,1684176579
5080,92,59.0,4,54.0,48,0,3,3,14.339007,14.699194,14.5437313333,53759724,31863,2023-05-15 18:49:37,53759724,1684176579
5080,97,59.0,4,55.0,48,0,3,3,32.855182,33.937813,33.243209,53759724,31867,2023-05-15 18:49:38,53759724,1684176579
5080,86,59.0,4,55.0,48,0,3,3,42.649735,43.159039,42.8365043333,53759724,31873,2023-05-15 18:49:36,53759724,1684176578
5080,87,59.0,4,59.0,48,0,3,3,38.012935,38.16896,38.0756613333,53759724,31874,2023-05-15 18:49:36,53759724,1684176577
5080,82,59.0,4,52.0,48,0,3,3,17.382557,17.730739,17.5395196667,53759724,31879,2023-05-15 18:49:37,53759724,1684176578
5080,5,59.0,4,50.0,48,0,3,3,21.497756,22.471538,21.880915,53759724,31884,2023-05-15 18:49:37,53759724,1684176578
5080,15,59.0,4,50.0,48,0,3,3,32.370382,32.581832,32.4809626667,53759724,31908,2023-05-15 18:49:37,53759724,1684176578
5080,130,59.0,4,54.0,48,0,3,3,56.486822,56.717047,56.629356,53759724,31912,2023-05-15 18:49:38,53759724,1684176578
5080,21,59.0,4,53.0,48,0,3,3,36.903658,40.042377,38.6064316667,53759724,31916,2023-05-15 18:49:37,53759724,1684176579
5080,22,59.0,4,56.0,48,0,3,3,22.867933,26.354219,24.8637426667,53759724,31924,2023-05-15 18:49:39,53759724,1684176578
5080,124,59.0,4,49.0,48,0,3,3,35.322599,38.49365,36.3800143333,53759724,31925,2023-05-15 18:49:37,53759724,1684176579
5080,23,59.0,4,48.0,48,0,3,3,30.679573,31.388879,30.9582663333,53759724,31927,2023-05-15 18:49:37,53759724,1684176577
5080,117,59.0,4,53.0,48,0,3,3,10.106197,10.443881,10.3281933333,53759724,31932,2023-05-15 18:49:36,53759724,1684176578
5080,110,59.0,4,57.0,48,0,3,3,53.388346,54.014137,53.677822,53759724,31941,2023-05-15 18:49:37,53759724,1684176579
5080,111,59.0,4,58.0,48,0,3,3,34.70591,35.219293,34.8953266667,53759724,31945,2023-05-15 18:49:37,53759724,1684176578
5080,92,59.0,4,48.0,48,0,3,3,44.750055,49.878483,46.8196926667,53759724,31949,2023-05-15 18:49:38,53759724,1684176586
5080,85,59.0,4,52.0,48,0,3,3,25.664467,28.329791,26.9381933333,53759724,31958,2023-05-15 18:49:38,53759724,1684176578
5080,83,59.0,4,57.0,48,0,3,3,29.250808,30.163394,29.6347916667,53759724,31963,2023-05-15 18:49:37,53759724,1684176578
5080,27,59.0,4,249.0,48,0,3,3,28.515135,31.404911,29.5496336667,53759724,31966,2023-05-15 18:49:40,53759724,1684176580
5080,89,59.0,4,57.0,48,0,3,3,21.615865,22.316712,21.947826,53759724,31967,2023-05-15 18:49:37,53759724,1684176578
5080,7,59.0,4,48.0,48,0,3,3,25.333251,30.018529,26.958193,53759724,31987,2023-05-15 18:49:38,53759724,1684176579
5080,21,59.0,4,50.0,48,0,3,3,27.175065,30.937256,28.5213026667,53759724,31992,2023-05-15 18:49:39,53759724,1684176580
5080,13,59.0,4,44.0,48,0,3,3,38.141726,41.226223,39.972313,53759724,32006,2023-05-15 18:49:37,53759724,1684176578
5080,10,59.0,4,57.0,48,0,3,3,28.722484,29.485902,29.0649573333,53759724,32016,2023-05-15 18:49:36,53759724,1684176578
5080,115,59.0,4,54.0,48,0,3,3,8.410301,8.768866,8.56923,53759724,32031,2023-05-15 18:49:38,53759724,1684176578
5080,104,59.0,4,54.0,48,0,3,3,37.970524,45.950347,40.7085573333,53759724,32032,2023-05-15 18:49:39,53759724,1684176581
5080,104,59.0,4,52.0,48,0,3,3,30.265076,30.543172,30.4301393333,53759724,32037,2023-05-15 18:49:39,53759724,1684176580
5080,101,59.0,4,54.0,48,0,3,3,58.193295,58.305881,58.2682143333,53759724,32038,2023-05-15 18:49:39,53759724,1684176579
5080,83,59.0,4,54.0,48,0,3,3,27.468371,28.056329,27.752510333300002,53759724,32042,2023-05-15 18:49:36,53759724,1684176577
5080,84,59.0,4,56.0,48,0,3,3,27.262821,27.826467,27.479265,53759724,32047,2023-05-15 18:49:37,53759724,1684176579
5080,1,59.0,4,56.0,48,0,3,3,19.022377,19.527335,19.214435,53759724,32051,2023-05-15 18:49:38,53759724,1684176578
5080,93,59.0,4,57.0,48,0,3,3,28.200977,28.466008,28.3099003333,53759724,32052,2023-05-15 18:49:36,53759724,1684176578
5080,18,59.0,4,54.0,48,0,3,3,17.439499,74.935824,36.6642466667,53759724,32060,2023-05-15 18:49:37,53759724,1684176579
5080,20,59.0,4,248.0,48,0,3,3,39.653369,43.180303,40.8418946667,53759724,32064,2023-05-15 18:49:37,53759724,1684176578
5080,24,59.0,4,55.0,48,0,3,3,28.739001000000002,29.914563,29.2260166667,53759724,32067,2023-05-15 18:49:37,53759724,1684176578
5080,7,59.0,4,53.0,48,0,3,3,31.83926,32.054473,31.940049,53759724,32068,2023-05-15 18:49:37,53759724,1684176578
5080,75,59.0,4,57.0,48,0,3,3,26.79596,27.196818,27.02276,53759724,32070,2023-05-15 18:49:38,53759724,1684176580
5080,10,59.0,4,55.0,48,0,3,3,8.889572,10.293666,9.457722,53759724,32080,2023-05-15 18:49:36,53759724,1684176579
5080,4,59.0,4,48.0,48,0,3,3,205.301342,212.974103,208.284182,53759724,32092,2023-05-15 18:49:37,53759724,1684176578
5080,18,59.0,4,50.0,48,0,3,3,19.924023,20.001238,19.9555793333,53759724,32096,2023-05-15 18:49:38,53759724,1684176578
5080,16,59.0,4,55.0,48,0,3,3,48.503895,50.038685,49.0509283333,53759724,32100,2023-05-15 18:49:37,53759724,1684176578
5080,13,59.0,4,54.0,48,0,3,3,17.652842,18.564828,17.9645823333,53759724,32106,2023-05-15 18:49:39,53759724,1684176579
5080,116,59.0,4,59.0,48,0,3,3,45.19811,78.860882,57.4746473333,53759724,32107,2023-05-15 18:49:39,53759724,1684176579
5080,23,59.0,4,54.0,48,0,3,3,56.579992,56.849401,56.7408373333,53759724,32111,2023-05-15 18:49:36,53759724,1684176579
5080,132,59.0,4,248.0,48,0,3,3,38.575101,38.754568,38.686924,53759724,32120,2023-05-15 18:49:39,53759724,1684176581
5080,110,59.0,4,55.0,48,0,3,3,25.69117,27.072405,26.152895,53759724,32123,2023-05-15 18:49:38,53759724,1684176580
5080,100,59.0,4,52.0,48,0,3,3,40.907275,41.436424,41.1504143333,53759724,32126,2023-05-15 18:49:36,53759724,1684176578
5080,4,59.0,4,54.0,48,0,3,3,35.177785,44.742545,39.2824333333,53759724,32134,2023-05-15 18:49:36,53759724,1684176577
5080,99,59.0,4,59.0,48,0,3,3,46.647095,46.794871,46.7024736667,53759724,32136,2023-05-15 18:49:37,53759724,1684176578
4760,94,59.0,4,47.0,48,0,3,3,159.07263,160.122145,159.4449516667,53759724,32139,2023-05-15 18:49:48,53759724,1684176589
5080,22,59.0,4,55.0,48,0,3,3,29.015887,38.073121,33.2987613333,53759724,32150,2023-05-15 18:49:36,53759724,1684176578
5080,21,59.0,4,51.0,48,0,3,3,204.861904,476.624089,295.8177326667,53759724,32169,2023-05-15 18:49:47,53759724,1684176588
5080,22,59.0,4,49.0,48,0,3,3,247.480905,248.023433,247.6989813333,53759724,32172,2023-05-15 18:49:38,53759724,1684176580
5080,7,59.0,4,53.0,48,0,3,3,8.239325,8.59103,8.361017,53759724,32173,2023-05-15 18:49:38,53759724,1684176579
4760,53,59.0,4,49.0,48,0,3,3,141.386595,142.135885,141.763185,53759724,32174,2023-05-15 18:49:47,53759724,1684176588
4760,56,59.0,4,55.0,48,0,3,3,50.27685,50.44698,50.336105,53759724,32175,2023-05-15 18:49:39,53759724,1684176581
4760,8,59.0,4,52.0,48,0,3,3,228.741785,230.07204,229.19787,53759724,32178,2023-05-15 18:49:37,53759724,1684176579
5080,24,59.0,4,50.0,48,0,3,3,41.636505,41.945554,41.8069646667,53759724,32185,2023-05-15 18:49:37,53759724,1684176578
5080,22,59.0,4,55.0,48,0,3,3,148.837222,165.624177,157.62097,53759724,32186,2023-05-15 18:49:38,53759724,1684176579
5080,6,59.0,4,54.0,48,0,3,3,17.719288,17.874065,17.8054003333,53759724,32194,2023-05-15 18:49:37,53759724,1684176577
5080,26,59.0,4,48.0,48,0,3,3,123.726705,123.864439,123.7844956667,53759724,32196,2023-05-15 18:49:39,53759724,1684176580
5080,20,59.0,4,49.0,48,0,3,3,50.814649,51.695456,51.372484,53759724,32201,2023-05-15 18:49:35,53759724,1684176577
5080,108,59.0,4,55.0,48,0,3,3,53.566629,53.684786,53.636618,53759724,32202,2023-05-15 18:49:36,53759724,1684176578
5080,116,59.0,4,50.0,48,0,3,3,21.551968,21.788248,21.633815,53759724,32204,2023-05-15 18:49:37,53759724,1684176578
5080,114,59.0,4,57.0,48,0,3,3,58.73649,85.10426,68.857113,53759724,32205,2023-05-15 18:49:38,53759724,1684176578
5080,114,59.0,4,54.0,48,0,3,3,19.089985,19.455624,19.225723,53759724,32208,2023-05-15 18:49:38,53759724,1684176578
5080,74,59.0,4,50.0,48,0,3,3,16.757579,16.987766,16.8385276667,53759724,32232,2023-05-15 18:49:36,53759724,1684176577
4760,69,59.0,4,47.0,48,0,3,3,120.689265,122.308025,121.4117466667,53759724,32238,2023-05-15 18:49:37,53759724,1684176578
4760,62,59.0,4,49.0,48,0,3,3,110.398015,115.38341,112.4949666667,53759724,32248,2023-05-15 18:49:36,53759724,1684176578
5080,74,59.0,4,56.0,48,0,3,3,21.637369,22.154663,21.9696666667,53759724,32249,2023-05-15 18:49:38,53759724,1684176578
5080,72,59.0,4,55.0,48,0,3,3,46.250279,47.861338,46.7893496667,53759724,32254,2023-05-15 18:49:37,53759724,1684176577
5080,18,59.0,4,56.0,48,0,3,3,15.93448,16.06539,15.9971383333,53759724,32256,2023-05-15 18:49:36,53759724,1684176578
5080,5,59.0,4,52.0,48,0,3,3,143.491599,143.72291,143.5988876667,53759724,32262,2023-05-15 18:49:37,53759724,1684176578
5080,7,59.0,4,49.0,48,0,3,3,26.740862,27.18268,26.9066103333,53759724,32266,2023-05-15 18:49:39,53759724,1684176578
5080,20,59.0,4,50.0,48,0,3,3,39.437187,39.488901,39.4694846667,53759724,32268,2023-05-15 18:49:35,53759724,1684176578
5080,8,59.0,4,55.0,48,0,3,3,24.696524,25.578405,25.193432,53759724,32273,2023-05-15 18:49:37,53759724,1684176579
5080,128,59.0,4,55.0,48,0,3,3,15.099604,15.144831,15.1222313333,53759724,32284,2023-05-15 18:49:37,53759724,1684176578
5080,123,59.0,4,46.0,48,0,3,3,231.945572,234.915972,233.728821,53759724,32293,2023-05-15 18:49:48,53759724,1684176589
5080,114,59.0,4,51.0,48,0,3,3,281.882199,282.602399,282.130856,53759724,32296,2023-05-15 18:49:40,53759724,1684176579
5080,87,59.0,4,57.0,48,0,3,3,19.06648,19.334394,19.2331963333,53759724,32317,2023-05-15 18:49:37,53759724,1684176578
5080,92,59.0,4,53.0,48,0,3,3,17.996791,18.206527,18.0733243333,53759724,32320,2023-05-15 18:49:38,53759724,1684176579
5080,19,59.0,4,59.0,48,0,3,3,26.915413,27.286296,27.0841276667,53759724,32330,2023-05-15 18:49:37,53759724,1684176578
5080,15,59.0,4,53.0,48,0,3,3,24.148111,24.198337,24.173002,53759724,32331,2023-05-15 18:49:37,53759724,1684176577
5080,85,59.0,4,50.0,48,0,3,3,253.890048,254.044712,253.964758,53759724,32332,2023-05-15 18:49:39,53759724,1684176579
4760,33,59.0,4,51.0,48,0,3,3,103.50248,107.259155,104.9243466667,53759724,32334,2023-05-15 18:49:37,53759724,1684176578
5080,7,59.0,4,47.0,48,0,3,3,101.48245,103.61397,102.2256433333,53759724,32336,2023-05-15 18:49:36,53759724,1684176578
5080,7,59.0,4,51.0,48,0,3,3,113.393257,113.585213,113.4889006667,53759724,32341,2023-05-15 18:49:39,53759724,1684176578
4760,67,59.0,4,54.0,48,0,3,3,22.78626,24.38766,23.3499933333,53759724,32347,2023-05-15 18:49:40,53759724,1684176580
5080,11,59.0,4,58.0,48,0,3,3,20.576679,20.712643,20.6532053333,53759724,32358,2023-05-15 18:49:37,53759724,1684176578
5080,14,59.0,4,54.0,48,0,3,3,29.561942,33.053439,31.529277,53759724,32360,2023-05-15 18:49:39,53759724,1684176579
5080,7,59.0,4,57.0,48,0,3,3,38.478397,43.195578,40.055337,53759724,32362,2023-05-15 18:49:36,53759724,1684176579
5080,12,59.0,4,54.0,48,0,3,3,30.66383,31.363858,31.0195206667,53759724,32375,2023-05-15 18:49:39,53759724,1684176581
5080,121,59.0,4,56.0,48,0,3,3,98.739909,101.769038,100.7024146667,53759724,32383,2023-05-15 18:49:37,53759724,1684176578
4760,31,59.0,4,54.0,48,0,3,3,188.525215,188.639105,188.6008666667,53759724,32384,2023-05-15 18:49:40,53759724,1684176580
5080,5,59.0,4,50.0,48,0,3,3,145.434057,148.382538,147.1954733333,53759724,32389,2023-05-15 18:49:37,53759724,1684176578
5080,108,59.0,4,50.0,48,0,3,3,123.244915,127.992173,124.841564,53759724,32397,2023-05-15 18:49:38,53759724,1684176578
5080,76,59.0,4,55.0,48,0,3,3,53.606972,53.791744,53.7209513333,53759724,32409,2023-05-15 18:49:35,53759724,1684176578
5080,13,59.0,4,55.0,48,0,3,3,32.593742,32.90983,32.7604223333,53759724,32424,2023-05-15 18:49:35,53759724,1684176578
5080,16,59.0,4,47.0,48,0,3,3,54.187658,54.394669,54.2937806667,53759724,32429,2023-05-15 18:49:36,53759724,1684176578
5080,10,59.0,4,52.0,48,0,3,3,21.619756,21.672992999999998,21.6395916667,53759724,32430,2023-05-15 18:49:37,53759724,1684176578
5080,35,59.0,4,55.0,48,0,3,3,199.183421,199.312877,199.260522,53759724,32434,2023-05-15 18:49:50,53759724,1684176591
5080,12,59.0,4,59.0,48,0,3,3,23.669272,23.958656,23.8276256667,53759724,32445,2023-05-15 18:49:38,53759724,1684176578
5080,22,59.0,4,48.0,48,0,3,3,29.028941,36.024004,31.4287323333,53759724,32446,2023-05-15 18:49:36,53759724,1684176578
5080,13,59.0,4,52.0,48,0,3,3,228.509125,231.384708,230.1026543333,53759724,32452,2023-05-15 18:49:38,53759724,1684176578
5080,9,59.0,4,50.0,48,0,3,3,56.726572,66.15004,62.5306066667,53759724,32463,2023-05-15 18:49:37,53759724,1684176579
5080,112,59.0,4,53.0,48,0,3,3,27.401957,29.172562,28.187382,53759724,32469,2023-05-15 18:49:37,53759724,1684176578
5080,12,59.0,4,45.0,48,0,3,3,112.695685,118.18337,114.665398,53759724,32471,2023-05-15 18:49:38,53759724,1684176579
5080,101,59.0,4,58.0,48,0,3,3,35.421063,35.478462,35.448641,53759724,32480,2023-05-15 18:49:37,53759724,1684176578
5080,6,59.0,4,53.0,48,0,3,3,26.407958999999998,28.088862,26.99668,53759724,32496,2023-05-15 18:49:37,53759724,1684176578
5080,98,59.0,4,50.0,48,0,3,3,36.26798,39.473331,37.7826026667,53759724,32497,2023-05-15 18:49:37,53759724,1684176578
5080,97,59.0,4,58.0,48,0,3,3,24.295307,24.406973,24.3428776667,53759724,32498,2023-05-15 18:49:37,53759724,1684176578
5080,4,59.0,4,58.0,48,0,3,3,40.647119,41.210546,40.8602443333,53759724,32499,2023-05-15 18:49:36,53759724,1684176577
5080,91,59.0,4,51.0,48,0,3,3,46.797672,47.119557,46.9736776667,53759724,32501,2023-05-15 18:49:37,53759724,1684176577
5080,27,59.0,4,51.0,48,0,3,3,288.529542,294.041014,290.4579056667,53759724,32506,2023-05-15 18:49:49,53759724,1684176591
5080,19,59.0,4,55.0,48,0,3,3,88.685578,89.336492,88.9319773333,53759724,32512,2023-05-15 18:49:37,53759724,1684176578
5080,13,59.0,4,57.0,48,0,3,3,63.935653,64.790034,64.3248086667,53759724,32514,2023-05-15 18:49:38,53759724,1684176581
5080,12,59.0,4,52.0,48,0,3,3,60.571262,63.544946,62.083291,53759724,32520,2023-05-15 18:49:37,53759724,1684176578
5080,23,59.0,4,51.0,48,0,3,3,103.574582,106.065026,104.421668,53759724,32526,2023-05-15 18:49:38,53759724,1684176578
5080,6,59.0,4,58.0,48,0,2,2,36.280537,37.234508,36.7575225,53759724,32527,2023-05-15 18:49:36,53759724,1684176577
5080,15,59.0,4,53.0,48,0,3,3,39.727824,39.870332,39.7816723333,53759724,32528,2023-05-15 18:49:39,53759724,1684176578
5080,11,59.0,4,55.0,48,0,3,3,91.041488,95.244563,93.7984626667,53759724,32545,2023-05-15 18:49:38,53759724,1684176578
5080,121,59.0,4,58.0,48,0,3,3,27.845973,29.915676,29.2003716667,53759724,32553,2023-05-15 18:49:38,53759724,1684176579
5080,125,59.0,4,53.0,48,0,3,3,109.512628,114.263701,112.6735903333,53759724,32555,2023-05-15 18:49:48,53759724,1684176588
5080,18,59.0,4,58.0,48,0,3,3,58.360414,58.50827,58.436803,53759724,32558,2023-05-15 18:49:38,53759724,1684176579
5080,118,59.0,4,51.0,48,0,3,3,15.430298,15.713022,15.5979966667,53759724,32560,2023-05-15 18:49:37,53759724,1684176578
5080,20,59.0,4,59.0,48,0,3,3,24.789658,25.733365,25.235559,53759724,32561,2023-05-15 18:49:37,53759724,1684176578
5080,13,59.0,4,47.0,48,0,3,3,220.697129,280.816754,257.8524326667,53759724,32567,2023-05-15 18:49:38,53759724,1684176579
5080,107,59.0,4,50.0,48,0,3,3,31.293559,32.491697,31.9600846667,53759724,32568,2023-05-15 18:49:37,53759724,1684176578
5080,15,59.0,4,42.0,48,0,3,3,135.112518,137.300172,135.851431,53759724,32574,2023-05-15 18:49:36,53759724,1684176579
5080,105,59.0,4,249.0,48,0,3,3,22.776477,26.112577,24.170008,53759724,32577,2023-05-15 18:49:40,53759724,1684176580
5080,87,59.0,4,246.0,48,0,3,3,45.832923,53.570096,49.3230236667,53759724,32584,2023-05-15 18:49:36,53759724,1684176577
4770,98,59.0,4,52.0,48,0,3,3,41.535255,41.643165,41.5800366667,53759724,32589,2023-05-15 18:49:38,53759724,1684176578
5080,5,59.0,4,55.0,48,0,3,3,101.010152,102.912759,102.165309,53759724,32592,2023-05-15 18:49:47,53759724,1684176588
5080,15,59.0,4,48.0,48,0,3,3,155.255795,155.636125,155.4925216667,53759724,32593,2023-05-15 18:49:37,53759724,1684176579
5080,14,59.0,4,54.0,48,0,3,3,31.376067,46.622571,39.4889553333,53759724,32600,2023-05-15 18:49:37,53759724,1684176578
5080,16,59.0,4,54.0,48,0,3,3,13.886187,14.785841,14.4690893333,53759724,32608,2023-05-15 18:49:37,53759724,1684176579
5080,20,59.0,4,48.0,48,0,3,3,55.269038,55.473921,55.3530146667,53759724,32609,2023-05-15 18:49:36,53759724,1684176578
5080,17,59.0,4,55.0,48,0,3,3,26.050133,26.43139,26.2028693333,53759724,32610,2023-05-15 18:49:37,53759724,1684176577
5080,3,59.0,4,52.0,48,0,3,3,52.310815,52.380405,52.335785,53759724,32614,2023-05-15 18:49:36,53759724,1684176578
5080,15,59.0,4,54.0,48,0,3,3,32.215526,42.243037,35.570486,53759724,32615,2023-05-15 18:49:37,53759724,1684176578
5080,5,59.0,4,53.0,48,0,3,3,54.029455,54.111691,54.0573033333,53759724,32622,2023-05-15 18:49:38,53759724,1684176578
