fw,mver,lts,dst_name,ttr,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,group_id,step,stored_timestamp
5080,2.6.2,81,45.91.124.33,,4,45.91.124.33,203.135.187.170,ICMP,46.0,48,"[{'rtt': 319.42015}, {'rtt': 314.543404}, {'rtt': 319.297702}]",0,3,3,314.543404,319.42015,317.753752,53759722,29530,2023-05-15 18:49:31,Ping,203.135.187.170,ping,53759722,,1684176572
5080,2.6.2,83,45.91.124.33,,4,45.91.124.33,192.168.179.20,ICMP,59.0,48,"[{'rtt': 45.14012}, {'rtt': 43.47005}, {'rtt': 43.26011}]",0,3,3,43.26011,45.14012,43.95676,53759722,29535,2023-05-15 18:49:29,Ping,109.250.62.9,ping,53759722,,1684176571
5080,2.6.2,66,45.91.124.33,,4,45.91.124.33,192.168.1.140,ICMP,52.0,48,"[{'rtt': 38.607029}, {'rtt': 36.103314}, {'rtt': 35.703659}]",0,3,3,35.703659,38.607029,36.8046673333,53759722,29543,2023-05-15 18:49:29,Ping,185.231.253.32,ping,53759722,,1684176572
5080,2.6.2,70,45.91.124.33,,4,45.91.124.33,192.168.1.196,ICMP,52.0,48,"[{'rtt': 74.827736}, {'rtt': 47.552268}, {'rtt': 50.768799}]",0,3,3,47.552268,74.827736,57.7162676667,53759722,29550,2023-05-15 18:49:31,Ping,89.24.50.226,ping,53759722,,1684176571
5080,2.6.2,14,45.91.124.33,,4,45.91.124.33,192.168.178.42,ICMP,57.0,48,"[{'rtt': 64.128179}, {'rtt': 61.032821}, {'rtt': 61.108087}]",0,3,3,61.032821,64.128179,62.0896956667,53759722,29557,2023-05-15 18:49:32,Ping,92.195.46.133,ping,53759722,,1684176572
5080,2.6.2,3,45.91.124.33,,4,45.91.124.33,10.100.10.21,ICMP,57.0,48,"[{'rtt': 146.064365}, {'rtt': 124.446235}, {'rtt': 111.82397}]",0,3,3,111.82397,146.064365,127.4448566667,53759722,29560,2023-05-15 18:49:30,Ping,195.226.184.94,ping,53759722,,1684176572
5080,2.6.2,15,45.91.124.33,,4,45.91.124.33,192.168.1.97,ICMP,50.0,48,"[{'rtt': 41.95351}, {'rtt': 41.207947}, {'rtt': 41.222606}]",0,3,3,41.207947,41.95351,41.4613543333,53759722,29566,2023-05-15 18:49:30,Ping,195.198.145.76,ping,53759722,,1684176573
5080,2.6.2,6,45.91.124.33,,4,45.91.124.33,192.168.200.240,ICMP,48.0,48,"[{'rtt': 38.472346}, {'rtt': 41.536135}, {'rtt': 37.338274}]",0,3,3,37.338274,41.536135,39.115585,53759722,29568,2023-05-15 18:49:33,Ping,178.197.227.80,ping,53759722,,1684176573
5080,2.6.2,14,45.91.124.33,,4,45.91.124.33,192.168.178.6,ICMP,59.0,48,"[{'rtt': 37.137478}, {'rtt': 34.86968}, {'rtt': 33.325887}]",0,3,3,33.325887,37.137478,35.111015,53759722,29583,2023-05-15 18:49:31,Ping,185.6.233.23,ping,53759722,,1684176572
5080,2.6.2,95,45.91.124.33,,4,45.91.124.33,10.0.0.2,ICMP,59.0,48,"[{'rtt': 44.866435}, {'rtt': 43.64509}, {'rtt': 43.243143}]",0,3,3,43.243143,44.866435,43.9182226667,53759722,29605,2023-05-15 18:49:30,Ping,77.213.76.220,ping,53759722,,1684176571
5080,2.6.2,99,45.91.124.33,,4,45.91.124.33,172.16.0.219,ICMP,55.0,48,"[{'rtt': 18.857911}, {'rtt': 19.775517}, {'rtt': 18.697929}]",0,3,3,18.697929,19.775517,19.1104523333,53759722,29606,2023-05-15 18:49:33,Ping,89.86.200.252,ping,53759722,,1684176571
5080,2.6.2,97,45.91.124.33,,4,45.91.124.33,192.168.16.16,ICMP,57.0,48,"[{'rtt': 41.137868}, {'rtt': 40.724238}, {'rtt': 40.937727}]",0,3,3,40.724238,41.137868,40.9332776667,53759722,29610,2023-05-15 18:49:30,Ping,45.11.248.17,ping,53759722,,1684176572
5080,2.6.2,91,45.91.124.33,,4,45.91.124.33,10.0.1.249,ICMP,54.0,48,"[{'rtt': 55.53993}, {'rtt': 54.800665}, {'rtt': 50.358818}]",0,3,3,50.358818,55.53993,53.566471,53759722,29620,2023-05-15 18:49:32,Ping,91.155.8.21,ping,53759722,,1684176573
5080,2.6.2,70,45.91.124.33,,4,45.91.124.33,10.10.10.9,ICMP,249.0,48,"[{'rtt': 39.039906}, {'rtt': 39.031741}, {'rtt': 39.106786}]",0,3,3,39.031741,39.106786,39.0594776667,53759722,29623,2023-05-15 18:49:31,Ping,79.244.144.216,ping,53759722,,1684176571
5080,2.6.2,9,45.91.124.33,,4,45.91.124.33,198.19.19.123,ICMP,53.0,48,"[{'rtt': 46.293641}, {'rtt': 47.533491}, {'rtt': 47.507611}]",0,3,3,46.293641,47.533491,47.111581,53759722,29626,2023-05-15 18:49:32,Ping,198.19.19.123,ping,53759722,,1684176571
5080,2.6.2,11,45.91.124.33,,4,45.91.124.33,192.168.210.152,ICMP,51.0,48,"[{'rtt': 17.921604}, {'rtt': 17.408835}, {'rtt': 17.466594}]",0,3,3,17.408835,17.921604,17.599011,53759722,29632,2023-05-15 18:49:30,Ping,78.192.128.207,ping,53759722,,1684176571
5080,2.6.2,30,45.91.124.33,,4,45.91.124.33,192.168.1.69,ICMP,52.0,48,"[{'rtt': 27.618009}, {'rtt': 26.78802}, {'rtt': 28.954667}]",0,3,3,26.78802,28.954667,27.7868986667,53759722,29633,2023-05-15 18:49:46,Ping,91.66.188.177,ping,53759722,,1684176586
5080,2.6.2,3,45.91.124.33,,4,45.91.124.33,192.168.189.23,ICMP,249.0,48,"[{'rtt': 37.757621}, {'rtt': 36.395277}, {'rtt': 35.866538}]",0,3,3,35.866538,37.757621,36.6731453333,53759722,29639,2023-05-15 18:49:31,Ping,80.138.200.70,ping,53759722,,1684176572
5080,2.6.2,10,45.91.124.33,,4,45.91.124.33,10.23.42.172,ICMP,53.0,48,"[{'rtt': 50.450079}, {'rtt': 36.903827}, {'rtt': 37.150642}]",0,3,3,36.903827,50.450079,41.501516,53759722,29640,2023-05-15 18:49:32,Ping,31.19.191.144,ping,53759722,,1684176573
5080,2.6.2,21,45.91.124.33,,4,45.91.124.33,10.11.21.153,ICMP,47.0,48,"[{'rtt': 51.585007}, {'rtt': 51.799873}, {'rtt': 51.429763}]",0,3,3,51.429763,51.799873,51.604881,53759722,29642,2023-05-15 18:49:44,Ping,194.68.124.2,ping,53759722,,1684176586
5080,2.6.2,7,45.91.124.33,,4,45.91.124.33,192.168.1.33,ICMP,57.0,48,"[{'rtt': 27.093184}, {'rtt': 27.041924}, {'rtt': 27.161854}]",0,3,3,27.041924,27.161854,27.0989873333,53759722,29643,2023-05-15 18:49:30,Ping,88.172.113.128,ping,53759722,,1684176571
5080,2.6.2,14,45.91.124.33,,4,45.91.124.33,10.18.144.27,ICMP,57.0,48,"[{'rtt': 34.25878}, {'rtt': 33.056686}, {'rtt': 42.817988}]",0,3,3,33.056686,42.817988,36.7111513333,53759722,29645,2023-05-15 18:49:32,Ping,45.154.108.33,ping,53759722,,1684176572
5080,2.6.2,15,45.91.124.33,,4,45.91.124.33,10.3.3.115,ICMP,51.0,48,"[{'rtt': 37.777042}, {'rtt': 37.781012}, {'rtt': 37.638396}]",0,3,3,37.638396,37.781012,37.73215,53759722,29648,2023-05-15 18:49:31,Ping,217.211.131.203,ping,53759722,,1684176571
5080,2.6.2,9,45.91.124.33,,4,45.91.124.33,192.168.5.207,ICMP,53.0,48,"[{'rtt': 31.110211}, {'rtt': 33.601024}, {'rtt': 33.62743}]",0,3,3,31.110211,33.62743,32.779555,53759722,29655,2023-05-15 18:49:29,Ping,87.79.44.181,ping,53759722,,1684176572
5080,2.6.2,45,45.91.124.33,,4,45.91.124.33,192.168.40.125,ICMP,54.0,48,"[{'rtt': 23.312653}, {'rtt': 23.10208}, {'rtt': 23.27801}]",0,3,3,23.10208,23.312653,23.2309143333,53759722,29659,2023-05-15 18:49:31,Ping,84.162.158.117,ping,53759722,,1684176571
5080,2.6.2,1,45.91.124.33,,4,45.91.124.33,192.168.178.27,ICMP,249.0,48,"[{'rtt': 21.541184}, {'rtt': 20.783063}, {'rtt': 20.814178}]",0,3,3,20.783063,21.541184,21.0461416667,53759722,29661,2023-05-15 18:49:32,Ping,93.192.185.17,ping,53759722,,1684176572
5080,2.6.2,30,45.91.124.33,,4,45.91.124.33,192.168.3.102,ICMP,53.0,48,"[{'rtt': 59.740894}, {'rtt': 59.718574}, {'rtt': 59.472623}]",0,3,3,59.472623,59.740894,59.6440303333,53759722,29662,2023-05-15 18:49:31,Ping,82.79.35.94,ping,53759722,,1684176572
5080,2.6.2,4,45.91.124.33,,4,45.91.124.33,192.168.180.51,ICMP,59.0,48,"[{'rtt': 41.832365}, {'rtt': 41.136112}, {'rtt': 41.216453}]",0,3,3,41.136112,41.832365,41.3949766667,53759722,29667,2023-05-15 18:49:31,Ping,87.123.128.121,ping,53759722,,1684176572
5080,2.6.2,110,45.91.124.33,,4,45.91.124.33,10.9.12.24,ICMP,248.0,48,"[{'rtt': 33.782396}, {'rtt': 32.461443}, {'rtt': 32.581143}]",0,3,3,32.461443,33.782396,32.9416606667,53759722,29680,2023-05-15 18:49:32,Ping,80.151.13.29,ping,53759722,,1684176573
5080,2.6.2,98,45.91.124.33,,4,45.91.124.33,192.168.179.73,ICMP,52.0,48,"[{'rtt': 31.686764}, {'rtt': 29.945135}, {'rtt': 29.72611}]",0,3,3,29.72611,31.686764,30.4526696667,53759722,29682,2023-05-15 18:49:30,Ping,91.66.203.170,ping,53759722,,1684176571
5080,2.6.2,107,45.91.124.33,,4,45.91.124.33,172.31.0.253,ICMP,54.0,48,"[{'rtt': 41.631545}, {'rtt': 41.438088}, {'rtt': 41.670098}]",0,3,3,41.438088,41.670098,41.5799103333,53759722,29683,2023-05-15 18:49:31,Ping,212.30.80.176,ping,53759722,,1684176571
5080,2.6.2,98,45.91.124.33,,4,45.91.124.33,172.16.3.109,ICMP,54.0,48,"[{'rtt': 38.21658}, {'rtt': 25.611946}, {'rtt': 28.9864}]",0,3,3,25.611946,38.21658,30.9383086667,53759722,29698,2023-05-15 18:49:31,Ping,88.152.69.176,ping,53759722,,1684176572
5080,2.6.2,90,45.91.124.33,,4,45.91.124.33,192.168.100.129,ICMP,249.0,48,"[{'rtt': 37.15078}, {'rtt': 35.542434}, {'rtt': 35.568761}]",0,3,3,35.542434,37.15078,36.087325,53759722,29703,2023-05-15 18:49:31,Ping,217.233.51.104,ping,53759722,,1684176571
5080,2.6.2,16,45.91.124.33,,4,45.91.124.33,10.1.20.1,ICMP,249.0,48,"[{'rtt': 29.830438}, {'rtt': 28.722402}, {'rtt': 29.117081}]",0,3,3,28.722402,29.830438,29.223307,53759722,29704,2023-05-15 18:49:31,Ping,87.180.143.51,ping,53759722,,1684176572
5080,2.6.2,71,45.91.124.33,,4,45.91.124.33,10.97.1.116,ICMP,50.0,48,"[{'rtt': 37.398166}, {'rtt': 42.739642}, {'rtt': 31.485534}]",0,3,3,31.485534,42.739642,37.2077806667,53759722,29708,2023-05-15 18:49:31,Ping,84.242.97.54,ping,53759722,,1684176571
5080,2.6.2,78,45.91.124.33,,4,45.91.124.33,192.168.0.13,ICMP,57.0,48,"[{'rtt': 19.438646}, {'rtt': 19.477846}, {'rtt': 18.723501}]",0,3,3,18.723501,19.477846,19.213331,53759722,29711,2023-05-15 18:49:31,Ping,82.65.109.18,ping,53759722,,1684176572
5080,2.6.2,74,45.91.124.33,,4,45.91.124.33,192.168.178.24,ICMP,54.0,48,"[{'rtt': 32.751774}, {'rtt': 32.222534}, {'rtt': 30.392835}]",0,3,3,30.392835,32.751774,31.7890476667,53759722,29717,2023-05-15 18:49:30,Ping,5.146.240.196,ping,53759722,,1684176571
5080,2.6.2,69,45.91.124.33,,4,45.91.124.33,192.168.23.74,ICMP,52.0,48,"[{'rtt': 32.703594}, {'rtt': 32.636386}, {'rtt': 31.545103}]",0,3,3,31.545103,32.703594,32.2950276667,53759722,29720,2023-05-15 18:49:31,Ping,188.194.183.96,ping,53759722,,1684176571
5080,2.6.2,13,45.91.124.33,,4,45.91.124.33,10.101.1.229,ICMP,51.0,48,"[{'rtt': 37.702301}, {'rtt': 38.914061}, {'rtt': 38.716114}]",0,3,3,37.702301,38.914061,38.4441586667,53759722,29740,2023-05-15 18:49:32,Ping,62.93.98.205,ping,53759722,,1684176573
5080,2.6.2,15,45.91.124.33,,4,45.91.124.33,10.42.1.164,ICMP,57.0,48,"[{'rtt': 39.409058}, {'rtt': 39.508378}, {'rtt': 39.400282}]",0,3,3,39.400282,39.508378,39.4392393333,53759722,29741,2023-05-15 18:49:32,Ping,213.254.32.26,ping,53759722,,1684176573
5080,2.6.2,12,45.91.124.33,,4,45.91.124.33,192.168.1.13,ICMP,52.0,48,"[{'rtt': 16.381147}, {'rtt': 15.799168}, {'rtt': 15.803403}]",0,3,3,15.799168,16.381147,15.9945726667,53759722,29742,2023-05-15 18:49:30,Ping,92.145.126.150,ping,53759722,,1684176571
5080,2.6.2,5,45.91.124.33,,4,45.91.124.33,85.239.64.22,ICMP,51.0,48,"[{'rtt': 23.99104}, {'rtt': 23.933245}, {'rtt': 23.962706}]",0,3,3,23.933245,23.99104,23.9623303333,53759722,29746,2023-05-15 18:49:30,Ping,85.239.64.22,ping,53759722,,1684176571
5080,2.6.2,8,45.91.124.33,,4,45.91.124.33,192.168.101.19,ICMP,54.0,48,"[{'rtt': 31.719597}, {'rtt': 31.628447}, {'rtt': 32.691299}]",0,3,3,31.628447,32.691299,32.0131143333,53759722,29748,2023-05-15 18:49:32,Ping,37.209.31.154,ping,53759722,,1684176572
5080,2.6.2,3,45.91.124.33,,4,45.91.124.33,172.16.0.24,ICMP,50.0,48,"[{'rtt': 35.10847}, {'rtt': 34.202136}, {'rtt': 34.062415}]",0,3,3,34.062415,35.10847,34.4576736667,53759722,29751,2023-05-15 18:49:32,Ping,37.251.235.82,ping,53759722,,1684176573
5080,2.6.2,8,45.91.124.33,,4,45.91.124.33,10.98.0.100,ICMP,54.0,48,"[{'rtt': 37.05725}, {'rtt': 37.478077}, {'rtt': 37.404802}]",0,3,3,37.05725,37.478077,37.3133763333,53759722,29753,2023-05-15 18:49:30,Ping,89.1.149.101,ping,53759722,,1684176571
5080,2.6.2,4,45.91.124.33,,4,45.91.124.33,46.183.64.250,ICMP,49.0,48,"[{'rtt': 28.786155}, {'rtt': 28.580687}, {'rtt': 28.452387}]",0,3,3,28.452387,28.786155,28.6064096667,53759722,29754,2023-05-15 18:49:31,Ping,46.183.64.250,ping,53759722,,1684176571
5080,2.6.2,123,45.91.124.33,,4,45.91.124.33,192.168.32.163,ICMP,47.0,48,"[{'rtt': 18.618394}, {'rtt': 18.335347}, {'rtt': 18.553376}]",0,3,3,18.335347,18.618394,18.5023723333,53759722,29763,2023-05-15 18:49:30,Ping,85.195.231.41,ping,53759722,,1684176572
5080,2.6.2,28,45.91.124.33,,4,45.91.124.33,192.168.1.35,ICMP,57.0,48,"[{'rtt': 45.373269}, {'rtt': 44.793103}, {'rtt': 44.820758}]",0,3,3,44.793103,45.373269,44.99571,53759722,29770,2023-05-15 18:49:31,Ping,88.177.242.110,ping,53759722,,1684176571
5080,2.6.2,100,45.91.124.33,,4,45.91.124.33,10.42.130.2,ICMP,52.0,48,"[{'rtt': 36.638156}, {'rtt': 46.034741}, {'rtt': 35.385521}]",0,3,3,35.385521,46.034741,39.352806,53759722,29771,2023-05-15 18:49:31,Ping,90.187.32.105,ping,53759722,,1684176572
5080,2.6.2,118,45.91.124.33,,4,45.91.124.33,192.168.0.40,ICMP,52.0,48,"[{'rtt': 18.28559}, {'rtt': 18.080755}, {'rtt': 17.983844}]",0,3,3,17.983844,18.28559,18.1167296667,53759722,29772,2023-05-15 18:49:32,Ping,78.197.78.21,ping,53759722,,1684176573
5080,2.6.2,96,45.91.124.33,,4,45.91.124.33,88.196.178.69,ICMP,54.0,48,"[{'rtt': 92.823313}, {'rtt': 48.688349}, {'rtt': 48.629104}]",0,3,3,48.629104,92.823313,63.3802553333,53759722,29775,2023-05-15 18:49:32,Ping,88.196.178.69,ping,53759722,,1684176572
5080,2.6.2,95,45.91.124.33,,4,45.91.124.33,192.168.45.251,ICMP,59.0,48,"[{'rtt': 49.264978}, {'rtt': 48.37546}, {'rtt': 48.781007}]",0,3,3,48.37546,49.264978,48.8071483333,53759722,29790,2023-05-15 18:49:29,Ping,92.117.110.25,ping,53759722,,1684176572
5080,2.6.2,81,45.91.124.33,,4,45.91.124.33,192.168.160.116,ICMP,51.0,48,"[{'rtt': 55.19817}, {'rtt': 56.740895}, {'rtt': 54.837375}]",0,3,3,54.837375,56.740895,55.5921466667,53759722,29793,2023-05-15 18:49:30,Ping,87.49.146.89,ping,53759722,,1684176571
5080,2.6.2,22,45.91.124.33,,4,45.91.124.33,192.168.2.193,ICMP,48.0,48,"[{'rtt': 37.68949}, {'rtt': 37.287391}, {'rtt': 35.819422}]",0,3,3,35.819422,37.68949,36.932101,53759722,29823,2023-05-15 18:49:44,Ping,89.38.19.122,ping,53759722,,1684176586
5080,2.6.2,51,45.91.124.33,,4,45.91.124.33,10.10.0.60,ICMP,50.0,48,"[{'rtt': 39.055969}, {'rtt': 119.485339}, {'rtt': 84.769422}]",0,3,3,39.055969,119.485339,81.1035766667,53759722,29832,2023-05-15 18:49:31,Ping,89.101.13.138,ping,53759722,,1684176572
5080,2.6.2,80,45.91.124.33,,4,45.91.124.33,76.75.64.40,ICMP,54.0,48,"[{'rtt': 98.498933}, {'rtt': 102.815044}, {'rtt': 102.845291}]",0,3,3,98.498933,102.845291,101.3864226667,53759722,29883,2023-05-15 18:49:31,Ping,76.75.64.40,ping,53759722,,1684176571
5080,2.6.2,73,45.91.124.33,,4,45.91.124.33,168.123.250.75,ICMP,51.0,48,"[{'rtt': 255.838752}, {'rtt': 255.656072}, {'rtt': 255.520314}]",0,3,3,255.520314,255.838752,255.6717126667,53759722,29899,2023-05-15 18:49:32,Ping,168.123.250.75,ping,53759722,,1684176572
5080,2.6.2,7,45.91.124.33,,4,45.91.124.33,194.247.5.24,ICMP,57.0,48,"[{'rtt': 42.713013}, {'rtt': 42.205928}, {'rtt': 42.251641}]",0,3,3,42.205928,42.713013,42.390194,53759722,29926,2023-05-15 18:49:31,Ping,194.247.5.24,ping,53759722,,1684176571
5080,2.6.2,2,45.91.124.33,,4,45.91.124.33,10.0.0.5,ICMP,56.0,48,"[{'rtt': 43.538336}, {'rtt': 48.247585}, {'rtt': 48.9647}]",0,3,3,43.538336,48.9647,46.9168736667,53759722,29929,2023-05-15 18:49:31,Ping,185.6.115.106,ping,53759722,,1684176572
5080,2.6.2,4,45.91.124.33,,4,45.91.124.33,192.168.1.125,ICMP,53.0,48,"[{'rtt': 33.223984}, {'rtt': 38.455231}, {'rtt': 29.905104}]",0,3,3,29.905104,38.455231,33.8614396667,53759722,29930,2023-05-15 18:49:29,Ping,92.108.89.202,ping,53759722,,1684176571
5080,2.6.2,93,45.91.124.33,,4,45.91.124.33,192.168.2.31,ICMP,55.0,48,"[{'rtt': 34.839054}, {'rtt': 35.009307}, {'rtt': 32.293716}]",0,3,3,32.293716,35.009307,34.047359,53759722,29958,2023-05-15 18:49:31,Ping,84.150.228.189,ping,53759722,,1684176571
5080,2.6.2,102,45.91.124.33,,4,45.91.124.33,192.168.11.51,ICMP,45.0,48,"[{'rtt': 274.311439}, {'rtt': 273.821046}, {'rtt': 274.098894}]",0,3,3,273.821046,274.311439,274.0771263333,53759722,29959,2023-05-15 18:49:30,Ping,117.215.246.239,ping,53759722,,1684176573
5080,2.6.2,78,45.91.124.33,,4,45.91.124.33,192.168.1.2,ICMP,53.0,48,"[{'rtt': 62.047127}, {'rtt': 61.065495}, {'rtt': 61.353167}]",0,3,3,61.065495,62.047127,61.4885963333,53759722,29977,2023-05-15 18:49:31,Ping,2.86.73.45,ping,53759722,,1684176571
5080,2.6.2,83,45.91.124.33,,4,45.91.124.33,192.168.255.60,ICMP,59.0,48,"[{'rtt': 54.122483}, {'rtt': 44.875594}, {'rtt': 43.922626}]",0,3,3,43.922626,54.122483,47.6402343333,53759722,29979,2023-05-15 18:49:30,Ping,46.142.243.77,ping,53759722,,1684176571
5080,2.6.2,6,45.91.124.33,,4,45.91.124.33,192.168.0.7,ICMP,248.0,48,"[{'rtt': 28.326753}, {'rtt': 27.935626}, {'rtt': 27.61781}]",0,3,3,27.61781,28.326753,27.960063,53759722,29994,2023-05-15 18:49:29,Ping,91.40.27.210,ping,53759722,,1684176571
5080,2.6.2,17,45.91.124.33,,4,45.91.124.33,192.168.1.113,ICMP,49.0,48,"[{'rtt': 362.90095}, {'rtt': 213.500414}, {'rtt': 213.246289}]",0,3,3,213.246289,362.90095,263.2158843333,53759722,30003,2023-05-15 18:49:31,Ping,181.40.116.154,ping,53759722,,1684176572
5080,2.6.2,13,45.91.124.33,,4,45.91.124.33,45.184.248.6,ICMP,52.0,48,"[{'rtt': 145.60179}, {'rtt': 150.124636}, {'rtt': 145.37064}]",0,3,3,145.37064,150.124636,147.0323553333,53759722,30008,2023-05-15 18:49:45,Ping,45.184.248.6,ping,53759722,,1684176586
5080,2.6.2,17,45.91.124.33,,4,45.91.124.33,10.0.14.172,ICMP,53.0,48,"[{'rtt': 33.740856}, {'rtt': 33.639492}, {'rtt': 33.617191}]",0,3,3,33.617191,33.740856,33.6658463333,53759722,30013,2023-05-15 18:49:31,Ping,62.220.132.21,ping,53759722,,1684176572
4740,,49,45.91.124.33,,4,45.91.124.33,192.168.189.254,ICMP,52.0,48,"[{'rtt': 161.13985}, {'rtt': 156.95802}, {'rtt': 156.10864}]",0,3,3,156.10864,161.13985,158.0688366667,53759722,30018,2023-05-15 18:49:33,Ping,181.208.23.12,ping,53759722,,1684176574
5080,2.6.2,118,45.91.124.33,,4,45.91.124.33,192.168.0.67,ICMP,52.0,48,"[{'rtt': 30.840624}, {'rtt': 31.117902}, {'rtt': 31.204828}]",0,3,3,30.840624,31.204828,31.0544513333,53759722,30039,2023-05-15 18:49:32,Ping,81.34.94.168,ping,53759722,,1684176573
5080,2.6.2,110,45.91.124.33,,4,45.91.124.33,192.168.1.117,ICMP,54.0,48,"[{'rtt': 33.703589}, {'rtt': 35.674644}, {'rtt': 32.704784}]",0,3,3,32.704784,35.674644,34.0276723333,53759722,30041,2023-05-15 18:49:31,Ping,83.21.58.187,ping,53759722,,1684176572
5080,2.6.2,113,45.91.124.33,,4,45.91.124.33,181.225.41.78,ICMP,55.0,48,"[{'rtt': 156.19537}, {'rtt': 156.193256}, {'rtt': 156.058141}]",0,3,3,156.058141,156.19537,156.1489223333,53759722,30045,2023-05-15 18:49:31,Ping,181.225.41.78,ping,53759722,,1684176572
5080,2.6.2,98,45.91.124.33,,4,45.91.124.33,38.166.0.7,ICMP,53.0,48,"[{'rtt': 151.287812}, {'rtt': 151.584568}, {'rtt': 146.560944}]",0,3,3,146.560944,151.584568,149.811108,53759722,30048,2023-05-15 18:49:31,Ping,38.166.0.7,ping,53759722,,1684176572
5080,2.6.2,13,45.91.124.33,,4,45.91.124.33,196.46.54.54,ICMP,51.0,48,"[{'rtt': 235.235486}, {'rtt': 239.563995}, {'rtt': 235.035974}]",0,3,3,235.035974,239.563995,236.6118183333,53759722,30057,2023-05-15 18:49:31,Ping,196.46.54.54,ping,53759722,,1684176572
5080,2.6.2,16,45.91.124.33,,4,45.91.124.33,193.50.97.166,ICMP,53.0,48,"[{'rtt': 18.709281}, {'rtt': 18.597826}, {'rtt': 18.551235}]",0,3,3,18.551235,18.709281,18.6194473333,53759722,30069,2023-05-15 18:49:31,Ping,193.50.97.166,ping,53759722,,1684176571
5080,2.6.2,16,45.91.124.33,,4,45.91.124.33,185.147.81.51,ICMP,51.0,48,"[{'rtt': 50.255987}, {'rtt': 54.913043}, {'rtt': 54.877573}]",0,3,3,50.255987,54.913043,53.3488676667,53759722,30079,2023-05-15 18:49:32,Ping,185.147.81.51,ping,53759722,,1684176573
5080,2.6.2,3,45.91.124.33,,4,45.91.124.33,10.10.10.217,ICMP,56.0,48,"[{'rtt': 56.268439}, {'rtt': 56.136114}, {'rtt': 56.269084}]",0,3,3,56.136114,56.269084,56.2245456667,53759722,30097,2023-05-15 18:49:29,Ping,185.102.181.8,ping,53759722,,1684176571
5080,2.6.2,7,45.91.124.33,,4,45.91.124.33,200.1.19.126,ICMP,47.0,48,"[{'rtt': 234.948363}, {'rtt': 235.091363}, {'rtt': 234.78375}]",0,3,3,234.78375,235.091363,234.9411586667,53759722,30100,2023-05-15 18:49:31,Ping,200.1.19.126,ping,53759722,,1684176572
5080,2.6.2,8,45.91.124.33,,4,45.91.124.33,10.0.6.173,ICMP,57.0,48,"[{'rtt': 27.682904}, {'rtt': 27.496554}, {'rtt': 27.440764}]",0,3,3,27.440764,27.682904,27.540074,53759722,30104,2023-05-15 18:49:32,Ping,84.254.88.208,ping,53759722,,1684176571
5080,2.6.2,5,45.91.124.33,,4,45.91.124.33,192.168.100.103,ICMP,50.0,48,"[{'rtt': 17.772067}, {'rtt': 17.540871}, {'rtt': 17.52119}]",0,3,3,17.52119,17.772067,17.611376,53759722,30110,2023-05-15 18:49:28,Ping,92.107.142.145,ping,53759722,,1684176572
5080,2.6.2,118,45.91.124.33,,4,45.91.124.33,192.168.2.38,ICMP,57.0,48,"[{'rtt': 25.075397}, {'rtt': 24.894178}, {'rtt': 24.844583}]",0,3,3,24.844583,25.075397,24.9380526667,53759722,30129,2023-05-15 18:49:31,Ping,82.220.88.8,ping,53759722,,1684176572
5080,2.6.2,95,45.91.124.33,,4,45.91.124.33,192.168.1.101,ICMP,49.0,48,"[{'rtt': 20.240538}, {'rtt': 19.945534}, {'rtt': 20.300657}]",0,3,3,19.945534,20.300657,20.162243,53759722,30137,2023-05-15 18:49:31,Ping,83.78.216.22,ping,53759722,,1684176572
5080,2.6.2,105,45.91.124.33,,4,45.91.124.33,192.168.1.5,ICMP,47.0,48,"[{'rtt': 243.449528}, {'rtt': 242.868289}, {'rtt': 242.932022}]",0,3,3,242.868289,243.449528,243.0832796667,53759722,30139,2023-05-15 18:49:32,Ping,181.226.165.125,ping,53759722,,1684176574
5080,2.6.2,85,45.91.124.33,,4,45.91.124.33,172.16.34.4,ICMP,55.0,48,"[{'rtt': 27.978347}, {'rtt': 28.087991}, {'rtt': 28.045689}]",0,3,3,27.978347,28.087991,28.0373423333,53759722,30144,2023-05-15 18:49:30,Ping,185.178.172.4,ping,53759722,,1684176573
5080,2.6.2,250,45.91.124.33,,4,45.91.124.33,192.168.100.41,ICMP,49.0,48,"[{'rtt': 54.956481}, {'rtt': 57.532211}, {'rtt': 54.366705}]",0,3,3,54.366705,57.532211,55.6184656667,53759722,30145,2023-05-15 18:49:39,Ping,105.159.62.93,ping,53759722,,1684176573
5080,2.6.2,0,45.91.124.33,,4,45.91.124.33,192.168.88.250,ICMP,46.0,48,"[{'rtt': 278.243164}, {'rtt': 282.653878}, {'rtt': 282.770333}]",0,3,3,278.243164,282.770333,281.2224583333,53759722,30219,2023-05-15 18:49:32,Ping,60.234.104.69,ping,53759722,,1684176573
5080,2.6.2,99,45.91.124.33,,4,45.91.124.33,192.168.1.211,ICMP,38.0,48,"[{'rtt': 313.988125}, {'rtt': 309.419768}, {'rtt': 314.371823}]",0,3,3,309.419768,314.371823,312.5932386667,53759722,30236,2023-05-15 18:49:33,Ping,114.23.156.10,ping,53759722,,1684176572
